latitude,longitude,travel_agency_hs,hotels_online_hs,hotels_offline_hs,grocery_stores_fb,electronics_appliances_hs
1.351,103.741,16,0,13,16,6
1.351,103.746,2,0,0,0,17
1.351,103.750,15,4,12,20,20
1.351,103.751,0,0,0,20,0
1.351,103.756,16,9,0,0,0
1.351,103.758,0,0,0,17,0
1.351,103.761,18,0,17,4,15
1.351,103.762,18,0,11,17,13
1.351,103.763,19,0,0,19,0
1.351,103.765,17,0,16,18,19
1.351,103.771,0,0,20,12,18
1.351,103.773,17,0,0,18,19
1.351,103.777,17,0,12,8,15
1.351,103.786,11,18,9,13,17
1.351,103.787,10,10,12,2,11
1.351,103.788,14,20,18,8,1
1.351,103.793,10,16,10,1,2
1.351,103.794,15,15,12,1,12
1.351,103.796,13,16,13,4,15
1.351,103.797,14,20,12,1,1
1.351,103.798,15,20,15,5,18
1.351,103.799,1,19,12,4,11
1.351,103.800,9,18,17,4,8
1.351,103.802,9,15,10,1,12
1.351,103.804,8,4,13,1,12
1.351,103.805,15,14,11,1,7
1.351,103.808,17,5,17,9,15
1.351,103.809,15,0,15,2,11
1.351,103.810,12,18,16,3,14
1.351,103.811,12,13,9,6,14
1.351,103.815,16,16,15,2,12
1.351,103.818,5,7,5,4,6
1.351,103.820,14,16,1,7,13
1.351,103.821,11,18,14,6,14
1.351,103.822,10,13,11,10,14
1.351,103.826,7,13,8,5,10
1.351,103.829,16,15,10,7,10
1.351,103.830,10,13,8,9,7
1.351,103.831,9,10,9,7,5
1.351,103.833,1,2,9,2,6
1.351,103.834,9,9,10,4,8
1.351,103.836,6,6,11,3,6
1.351,103.837,8,9,9,6,10
1.351,103.838,6,10,4,6,11
1.351,103.839,4,8,8,9,9
1.351,103.840,9,9,8,6,7
1.351,103.841,10,12,12,8,11
1.351,103.842,12,14,11,10,10
1.351,103.844,8,14,10,3,9
1.351,103.846,8,11,11,5,10
1.351,103.847,7,9,8,6,4
1.351,103.848,7,11,5,11,6
1.351,103.849,11,11,11,9,6
1.351,103.850,14,8,13,3,8
1.351,103.852,9,13,6,3,7
1.351,103.855,8,13,11,7,11
1.351,103.857,6,14,10,10,11
1.351,103.859,13,7,6,8,13
1.351,103.863,9,14,10,9,12
1.351,103.864,10,6,9,5,8
1.351,103.866,8,18,5,1,4
1.351,103.869,12,12,8,10,4
1.351,103.870,9,15,6,2,10
1.351,103.873,6,13,9,11,11
1.351,103.875,11,14,14,2,13
1.351,103.876,13,10,14,3,5
1.351,103.882,9,15,10,12,12
1.351,103.883,13,14,10,9,8
1.351,103.887,13,15,12,4,17
1.351,103.888,11,15,13,15,9
1.351,103.891,17,0,12,14,1
1.351,103.893,13,0,14,13,16
1.351,103.896,13,6,15,14,7
1.351,103.897,14,0,12,1,16
1.351,103.898,14,11,18,15,16
1.351,103.900,4,0,6,13,17
1.351,103.901,13,18,14,15,9
1.351,103.904,17,0,15,16,7
1.351,103.911,18,12,11,18,17
1.351,103.913,1,4,2,10,11
1.351,103.915,18,0,13,17,18
1.351,103.918,17,0,11,20,2
1.351,103.921,12,1,16,17,16
1.351,103.922,12,10,15,14,1
1.351,103.927,18,18,7,20,13
1.351,103.928,20,7,20,17,12
1.351,103.929,6,14,7,17,10
1.351,103.930,11,12,7,19,19
1.351,103.931,9,15,20,19,19
1.351,103.932,17,1,1,0,12
1.351,103.933,19,0,17,16,19
1.351,103.935,18,0,15,20,0
1.351,103.936,9,0,15,20,0
1.351,103.940,13,0,9,12,17
1.351,103.943,18,0,12,19,0
1.351,103.945,15,0,16,20,3
1.351,103.946,2,0,5,15,19
1.351,103.950,2,0,19,2,17
1.351,103.952,16,19,19,0,0
1.351,103.954,2,0,15,19,0
1.351,103.959,18,0,12,14,18
1.351,103.960,13,0,4,16,1
1.351,103.970,0,0,19,0,0
1.351,103.983,1,0,1,16,0
1.351,103.984,1,0,2,20,20
1.351,103.986,3,0,2,17,12
1.351,103.987,11,18,1,0,20
1.352,103.741,17,0,0,17,11
1.352,103.743,14,14,16,1,16
1.352,103.746,17,0,18,11,19
1.352,103.747,8,0,15,17,4
1.352,103.756,0,0,0,0,13
1.352,103.758,17,0,0,0,20
1.352,103.760,9,1,16,16,1
1.352,103.764,11,0,15,10,2
1.352,103.766,12,15,11,1,20
1.352,103.767,0,0,20,6,4
1.352,103.770,20,0,18,17,16
1.352,103.771,12,17,20,18,17
1.352,103.773,17,0,0,14,20
1.352,103.776,18,0,18,15,16
1.352,103.781,10,0,10,15,18
1.352,103.783,13,17,6,4,16
1.352,103.785,13,19,13,2,16
1.352,103.786,11,0,17,9,5
1.352,103.787,12,15,19,16,11
1.352,103.788,12,17,14,12,4
1.352,103.792,18,0,16,11,8
1.352,103.794,14,0,4,7,5
1.352,103.800,12,17,11,7,2
1.352,103.803,14,8,16,2,10
1.352,103.805,12,19,14,13,12
1.352,103.809,16,19,13,1,6
1.352,103.810,10,11,1,6,13
1.352,103.811,6,19,15,3,7
1.352,103.812,15,12,14,11,2
1.352,103.814,14,14,15,3,14
1.352,103.816,12,4,6,2,4
1.352,103.818,9,15,9,1,4
1.352,103.820,11,16,14,10,14
1.352,103.822,9,13,6,5,3
1.352,103.823,6,14,11,7,2
1.352,103.828,13,8,11,7,10
1.352,103.829,10,15,5,9,4
1.352,103.833,7,10,7,2,9
1.352,103.840,6,7,3,3,14
1.352,103.842,11,15,6,4,11
1.352,103.844,8,16,6,6,4
1.352,103.846,9,10,12,2,7
1.352,103.847,7,7,6,3,7
1.352,103.848,10,5,10,6,3
1.352,103.851,10,11,7,3,8
1.352,103.854,8,9,13,11,11
1.352,103.855,5,13,6,6,6
1.352,103.856,12,10,13,1,8
1.352,103.857,7,12,13,5,11
1.352,103.862,9,13,9,3,11
1.352,103.864,6,11,11,9,12
1.352,103.867,10,15,9,3,4
1.352,103.869,10,20,10,3,8
1.352,103.870,10,9,12,7,3
1.352,103.871,12,16,11,3,2
1.352,103.872,15,12,11,11,10
1.352,103.874,13,16,9,3,10
1.352,103.875,13,15,17,7,8
1.352,103.876,12,15,5,13,5
1.352,103.877,15,15,15,4,7
1.352,103.879,14,15,7,7,12
1.352,103.882,15,16,15,9,6
1.352,103.885,10,9,11,11,12
1.352,103.888,11,14,10,14,15
1.352,103.889,17,20,19,15,8
1.352,103.892,13,16,15,1,17
1.352,103.894,12,0,15,6,12
1.352,103.895,13,2,12,13,18
1.352,103.897,9,14,7,11,16
1.352,103.898,12,0,12,15,3
1.352,103.900,18,2,6,5,18
1.352,103.901,3,10,6,3,15
1.352,103.902,10,5,11,16,14
1.352,103.904,15,2,2,14,16
1.352,103.906,13,6,10,15,5
1.352,103.914,10,0,17,15,2
1.352,103.916,6,2,14,11,10
1.352,103.917,8,4,14,1,9
1.352,103.918,12,9,19,17,14
1.352,103.919,18,0,20,0,0
1.352,103.922,18,19,13,19,20
1.352,103.923,16,0,7,12,19
1.352,103.926,11,0,4,0,19
1.352,103.931,17,0,7,14,9
1.352,103.934,0,0,0,0,19
1.352,103.937,15,1,17,19,0
1.352,103.938,3,0,9,20,18
1.352,103.941,20,0,15,16,10
1.352,103.942,18,17,14,18,12
1.352,103.943,17,0,11,20,13
1.352,103.945,20,0,19,20,0
1.352,103.946,17,5,19,0,6
1.352,103.948,20,0,16,0,17
1.352,103.949,1,18,19,14,0
1.352,103.950,17,18,11,19,13
1.352,103.951,13,18,17,18,19
1.352,103.952,8,0,11,16,0
1.352,103.953,7,7,14,14,0
1.352,103.954,18,0,18,16,20
1.352,103.955,13,6,2,18,3
1.352,103.956,15,0,18,0,4
1.352,103.957,1,0,13,17,10
1.352,103.959,17,0,4,19,16
1.352,103.972,18,0,0,18,1
1.352,103.973,0,12,16,0,0
1.352,103.981,7,0,14,0,0
1.353,103.740,12,0,3,0,18
1.353,103.747,19,0,0,0,16
1.353,103.757,0,0,0,14,0
1.353,103.758,0,0,12,19,11
1.353,103.762,8,0,6,15,18
1.353,103.763,20,0,20,15,18
1.353,103.765,0,0,19,17,11
1.353,103.767,20,0,16,20,16
1.353,103.768,11,0,0,13,19
1.353,103.769,17,0,19,13,1
1.353,103.770,0,7,12,14,14
1.353,103.772,17,0,0,20,17
1.353,103.777,18,9,18,15,20
1.353,103.778,2,15,14,13,9
1.353,103.780,15,7,12,13,1
1.353,103.781,11,0,15,6,20
1.353,103.782,13,20,19,10,3
1.353,103.784,20,14,17,14,9
1.353,103.785,14,13,18,19,15
1.353,103.786,10,0,10,1,5
1.353,103.790,18,16,12,1,1
1.353,103.791,17,20,13,3,14
1.353,103.792,4,4,8,9,2
1.353,103.793,12,13,14,7,2
1.353,103.798,12,8,18,13,8
1.353,103.799,8,10,13,4,10
1.353,103.800,15,18,9,15,6
1.353,103.802,9,8,18,5,11
1.353,103.804,15,11,9,1,2
1.353,103.809,15,17,16,2,7
1.353,103.810,15,2,8,5,16
1.353,103.812,11,6,5,7,11
1.353,103.813,15,4,16,1,14
1.353,103.815,13,16,10,1,11
1.353,103.818,10,10,9,9,14
1.353,103.822,11,9,12,3,10
1.353,103.824,9,10,9,3,11
1.353,103.825,12,15,13,1,5
1.353,103.828,10,14,5,4,12
1.353,103.829,6,14,8,5,8
1.353,103.830,9,9,11,3,7
1.353,103.832,9,3,14,3,7
1.353,103.833,10,9,10,1,4
1.353,103.834,13,15,11,3,11
1.353,103.836,9,11,10,7,9
1.353,103.838,8,13,12,4,6
1.353,103.840,10,5,6,2,5
1.353,103.841,8,11,2,1,7
1.353,103.842,10,10,6,5,15
1.353,103.845,5,8,6,6,7
1.353,103.846,11,12,12,10,10
1.353,103.847,10,7,9,3,7
1.353,103.848,10,13,11,9,11
1.353,103.849,10,10,9,3,7
1.353,103.851,7,11,10,4,2
1.353,103.852,15,16,14,7,12
1.353,103.854,11,13,10,9,13
1.353,103.855,11,12,5,9,14
1.353,103.856,12,18,14,4,11
1.353,103.857,11,20,14,6,12
1.353,103.860,11,15,1,5,2
1.353,103.861,11,16,7,9,9
1.353,103.865,4,7,11,3,9
1.353,103.867,7,12,14,2,8
1.353,103.869,7,12,15,8,10
1.353,103.872,15,15,13,5,8
1.353,103.873,13,17,13,4,9
1.353,103.879,12,15,13,11,12
1.353,103.880,11,10,17,7,11
1.353,103.881,9,19,16,13,15
1.353,103.882,13,18,8,4,13
1.353,103.883,10,15,1,4,14
1.353,103.884,13,20,13,4,4
1.353,103.885,16,13,11,11,1
1.353,103.886,14,12,10,11,2
1.353,103.888,8,0,13,13,11
1.353,103.891,15,15,11,12,2
1.353,103.895,16,10,10,16,20
1.353,103.897,12,17,14,18,11
1.353,103.899,12,16,12,8,10
1.353,103.902,16,0,9,18,14
1.353,103.905,14,0,14,15,7
1.353,103.906,11,20,6,16,7
1.353,103.908,19,0,9,19,0
1.353,103.909,8,0,4,10,9
1.353,103.910,10,4,12,15,1
1.353,103.913,13,15,10,15,3
1.353,103.916,18,15,20,19,12
1.353,103.918,11,0,2,15,12
1.353,103.919,2,0,15,14,19
1.353,103.922,2,16,19,19,15
1.353,103.924,18,0,20,20,19
1.353,103.926,16,0,11,7,20
1.353,103.927,10,0,0,20,15
1.353,103.928,8,2,17,17,20
1.353,103.930,18,18,12,17,14
1.353,103.931,17,0,16,19,20
1.353,103.932,16,0,14,20,20
1.353,103.934,16,0,13,0,19
1.353,103.936,3,0,20,15,1
1.353,103.937,18,13,4,0,12
1.353,103.938,5,0,20,17,0
1.353,103.939,20,0,10,20,2
1.353,103.941,17,0,10,14,18
1.353,103.942,16,6,10,8,19
1.353,103.943,11,14,15,17,15
1.353,103.947,17,0,15,0,14
1.353,103.948,15,17,14,0,17
1.353,103.949,11,0,8,18,19
1.353,103.953,16,4,18,19,17
1.353,103.954,15,0,15,17,1
1.353,103.955,13,1,10,11,0
1.353,103.957,17,10,18,10,7
1.353,103.958,20,0,2,18,11
1.353,103.969,16,0,10,19,0
1.353,103.980,1,1,7,0,0
1.353,103.986,1,3,1,13,3
1.353,103.987,10,16,4,20,12
1.354,103.739,14,20,20,17,1
1.354,103.749,12,9,3,20,18
1.354,103.750,0,0,17,19,12
1.354,103.757,0,15,19,17,0
1.354,103.758,18,15,0,0,16
1.354,103.761,20,9,3,19,20
1.354,103.765,0,0,15,16,18
1.354,103.768,19,14,18,2,6
1.354,103.771,6,3,1,13,5
1.354,103.776,20,17,12,16,17
1.354,103.777,20,0,19,17,1
1.354,103.779,4,0,14,6,19
1.354,103.782,13,6,16,14,13
1.354,103.785,18,3,18,9,1
1.354,103.787,20,19,18,3,11
1.354,103.789,15,15,7,3,10
1.354,103.791,15,17,13,7,7
1.354,103.792,1,14,12,11,9
1.354,103.793,4,0,16,10,14
1.354,103.795,15,12,15,1,5
1.354,103.797,16,0,12,13,8
1.354,103.800,15,14,1,1,13
1.354,103.801,10,17,8,1,1
1.354,103.803,5,12,7,5,2
1.354,103.807,10,18,16,3,8
1.354,103.808,8,11,5,4,8
1.354,103.809,15,13,10,10,15
1.354,103.813,7,16,3,3,11
1.354,103.814,13,5,6,8,2
1.354,103.816,14,19,12,10,15
1.354,103.820,6,5,14,1,11
1.354,103.825,13,16,8,6,9
1.354,103.827,13,11,12,7,4
1.354,103.828,12,13,10,2,3
1.354,103.831,11,12,8,4,4
1.354,103.832,9,17,13,6,7
1.354,103.834,8,13,14,4,3
1.354,103.836,7,12,4,3,5
1.354,103.837,3,14,8,3,9
1.354,103.838,7,5,11,4,9
1.354,103.839,9,11,7,10,1
1.354,103.841,11,8,11,8,3
1.354,103.845,7,12,6,9,7
1.354,103.848,12,9,9,2,10
1.354,103.849,8,16,11,4,4
1.354,103.851,6,14,10,4,8
1.354,103.852,11,15,7,3,9
1.354,103.858,6,15,10,8,3
1.354,103.861,7,9,11,4,2
1.354,103.864,9,16,9,5,14
1.354,103.865,12,12,8,3,4
1.354,103.868,12,17,8,4,12
1.354,103.869,8,9,13,4,1
1.354,103.871,2,2,5,8,9
1.354,103.873,16,11,8,7,14
1.354,103.875,9,5,11,6,14
1.354,103.881,6,16,14,8,11
1.354,103.882,8,16,14,11,4
1.354,103.883,8,19,12,12,6
1.354,103.884,9,15,10,12,9
1.354,103.886,15,0,16,10,4
1.354,103.888,10,7,15,11,16
1.354,103.889,12,19,10,5,10
1.354,103.890,5,0,5,11,14
1.354,103.891,4,17,11,14,1
1.354,103.895,18,7,12,12,15
1.354,103.899,1,19,9,1,20
1.354,103.900,2,0,9,11,20
1.354,103.901,16,19,13,15,18
1.354,103.902,0,0,9,17,14
1.354,103.906,7,0,13,15,9
1.354,103.911,19,0,20,10,6
1.354,103.915,10,0,19,17,20
1.354,103.917,20,0,13,20,12
1.354,103.919,2,19,13,9,20
1.354,103.921,20,0,16,19,0
1.354,103.922,17,0,14,15,1
1.354,103.924,19,0,19,18,14
1.354,103.927,18,0,8,11,19
1.354,103.928,16,11,3,15,20
1.354,103.929,13,0,0,18,0
1.354,103.930,19,16,18,0,20
1.354,103.931,13,0,19,17,2
1.354,103.933,16,18,3,4,14
1.354,103.934,20,0,19,13,20
1.354,103.935,0,15,20,20,17
1.354,103.937,11,10,9,18,2
1.354,103.939,0,0,20,17,18
1.354,103.940,8,0,12,15,14
1.354,103.942,20,0,15,20,0
1.354,103.944,15,6,19,20,1
1.354,103.945,18,18,14,15,7
1.354,103.946,18,0,18,17,17
1.354,103.947,19,0,9,0,4
1.354,103.950,14,0,17,17,15
1.354,103.951,17,0,16,17,5
1.354,103.952,19,0,20,20,19
1.354,103.954,0,0,13,13,16
1.354,103.955,19,0,16,16,18
1.354,103.956,3,14,17,6,1
1.354,103.959,19,0,19,9,20
1.354,103.960,15,17,13,1,13
1.354,103.979,17,13,2,0,0
1.354,103.980,0,0,1,0,10
1.354,103.981,15,15,1,0,0
1.354,103.982,1,1,1,19,2
1.354,103.983,2,0,2,20,10
1.354,103.984,1,0,3,0,20
1.355,103.740,20,19,18,19,18
1.355,103.742,0,0,0,12,8
1.355,103.746,0,0,18,0,0
1.355,103.747,13,0,7,0,19
1.355,103.750,16,0,0,18,16
1.355,103.753,20,0,20,0,0
1.355,103.755,0,0,9,0,19
1.355,103.756,17,0,8,1,15
1.355,103.757,2,0,0,20,17
1.355,103.761,0,0,0,17,18
1.355,103.764,0,16,19,0,0
1.355,103.766,11,17,18,18,19
1.355,103.767,19,0,12,16,1
1.355,103.768,20,0,13,2,14
1.355,103.770,2,1,9,18,5
1.355,103.771,10,7,12,14,16
1.355,103.779,11,20,17,4,12
1.355,103.781,20,18,17,16,19
1.355,103.783,20,18,13,16,18
1.355,103.784,19,0,19,2,15
1.355,103.786,7,12,8,7,16
1.355,103.793,18,2,1,2,4
1.355,103.794,8,20,14,2,2
1.355,103.795,11,8,3,13,15
1.355,103.798,16,12,12,7,13
1.355,103.800,16,0,14,10,9
1.355,103.805,3,20,13,3,10
1.355,103.806,15,5,18,4,9
1.355,103.808,18,0,17,11,1
1.355,103.809,3,16,14,9,1
1.355,103.811,14,1,7,2,17
1.355,103.814,2,6,10,1,2
1.355,103.816,14,12,9,3,1
1.355,103.821,13,7,12,2,14
1.355,103.825,4,12,5,4,9
1.355,103.829,9,17,13,3,14
1.355,103.831,13,13,5,4,5
1.355,103.832,12,8,9,4,6
1.355,103.838,6,12,9,3,11
1.355,103.839,12,14,11,6,7
1.355,103.840,8,15,7,7,10
1.355,103.844,3,14,10,8,11
1.355,103.849,14,16,15,9,11
1.355,103.852,7,16,9,10,5
1.355,103.857,9,15,9,2,9
1.355,103.859,6,14,7,1,11
1.355,103.863,5,11,11,2,12
1.355,103.868,9,10,13,8,6
1.355,103.869,10,11,10,9,11
1.355,103.870,14,13,11,3,2
1.355,103.872,14,16,10,10,2
1.355,103.874,14,9,7,2,3
1.355,103.875,14,14,8,4,9
1.355,103.876,9,11,12,12,11
1.355,103.877,10,18,14,1,12
1.355,103.879,18,16,7,8,1
1.355,103.881,14,6,8,11,13
1.355,103.882,12,5,17,7,9
1.355,103.885,3,5,16,2,7
1.355,103.887,13,11,10,15,12
1.355,103.888,5,19,13,4,9
1.355,103.891,15,16,16,12,18
1.355,103.894,11,0,13,15,20
1.355,103.895,1,12,8,8,14
1.355,103.896,6,10,10,9,8
1.355,103.898,15,20,16,17,1
1.355,103.901,13,6,17,17,7
1.355,103.903,4,12,3,11,17
1.355,103.904,20,0,19,10,12
1.355,103.905,4,6,12,15,17
1.355,103.906,16,16,15,20,9
1.355,103.911,0,0,17,18,19
1.355,103.913,13,0,4,16,1
1.355,103.914,9,0,3,1,18
1.355,103.915,20,19,14,20,16
1.355,103.917,20,10,20,16,1
1.355,103.918,19,0,14,13,20
1.355,103.920,16,0,10,20,12
1.355,103.921,19,14,15,0,2
1.355,103.923,14,1,5,0,19
1.355,103.924,19,0,20,18,19
1.355,103.925,1,0,0,19,14
1.355,103.926,19,15,19,19,16
1.355,103.927,14,19,14,19,11
1.355,103.929,18,11,6,16,16
1.355,103.931,11,0,14,15,2
1.355,103.935,16,3,11,20,0
1.355,103.936,20,0,18,16,20
1.355,103.938,1,18,20,16,0
1.355,103.940,19,10,0,14,0
1.355,103.944,13,0,20,19,20
1.355,103.945,19,0,19,19,14
1.355,103.946,16,18,17,15,1
1.355,103.947,10,0,4,7,18
1.355,103.948,15,0,18,17,14
1.355,103.950,16,0,7,20,20
1.355,103.951,17,0,12,18,0
1.355,103.952,18,0,18,20,0
1.355,103.957,19,0,15,12,0
1.355,103.958,17,0,7,15,20
1.355,103.977,16,0,18,19,4
1.355,103.979,1,0,3,0,18
1.355,103.981,1,15,1,19,7
1.355,103.984,12,11,5,19,19
1.355,103.985,17,9,1,20,3
1.356,103.741,18,9,1,8,10
1.356,103.742,13,20,10,1,13
1.356,103.747,0,0,0,16,0
1.356,103.749,18,0,18,0,20
1.356,103.756,1,2,8,12,0
1.356,103.757,0,0,0,17,9
1.356,103.765,0,0,0,16,12
1.356,103.766,14,0,0,19,3
1.356,103.768,20,0,19,13,16
1.356,103.770,20,0,17,17,14
1.356,103.771,15,0,10,0,4
1.356,103.774,20,20,16,10,19
1.356,103.777,11,5,13,11,17
1.356,103.781,7,4,12,12,2
1.356,103.784,5,0,9,4,19
1.356,103.786,16,19,2,1,10
1.356,103.788,15,0,18,15,12
1.356,103.789,19,0,16,16,16
1.356,103.790,4,0,16,10,1
1.356,103.795,18,12,17,3,11
1.356,103.797,18,19,11,13,8
1.356,103.798,6,8,13,1,2
1.356,103.799,17,8,9,7,1
1.356,103.804,2,10,10,11,14
1.356,103.805,1,0,5,3,13
1.356,103.807,3,9,10,9,10
1.356,103.809,9,20,17,10,2
1.356,103.810,4,17,10,7,13
1.356,103.812,3,3,13,6,10
1.356,103.813,3,7,5,8,14
1.356,103.816,13,2,3,4,11
1.356,103.818,9,7,11,2,10
1.356,103.819,8,12,10,7,4
1.356,103.822,3,7,12,7,3
1.356,103.823,13,18,10,8,14
1.356,103.824,3,18,14,4,9
1.356,103.825,12,18,5,9,9
1.356,103.826,13,17,9,8,14
1.356,103.827,12,9,16,8,13
1.356,103.828,12,8,9,4,4
1.356,103.830,9,13,7,5,13
1.356,103.831,6,7,2,2,7
1.356,103.832,11,12,10,6,15
1.356,103.833,9,5,1,1,11
1.356,103.837,10,12,11,5,10
1.356,103.841,11,14,10,3,12
1.356,103.842,8,8,8,5,2
1.356,103.843,5,15,10,9,11
1.356,103.845,8,13,7,5,2
1.356,103.847,12,18,6,7,11
1.356,103.848,11,8,7,1,11
1.356,103.849,12,6,7,6,11
1.356,103.850,6,15,8,5,3
1.356,103.855,13,13,11,3,11
1.356,103.857,8,18,5,9,10
1.356,103.861,9,19,4,6,11
1.356,103.862,9,16,10,2,2
1.356,103.865,8,11,6,12,3
1.356,103.866,7,10,13,1,15
1.356,103.868,8,13,6,3,6
1.356,103.869,11,18,14,10,4
1.356,103.873,10,17,11,6,15
1.356,103.875,6,11,7,11,11
1.356,103.879,6,14,10,12,17
1.356,103.881,11,11,14,8,11
1.356,103.884,8,16,10,8,10
1.356,103.885,8,6,15,17,14
1.356,103.886,10,0,9,14,14
1.356,103.887,12,14,12,10,13
1.356,103.888,7,14,13,6,10
1.356,103.891,18,7,16,12,3
1.356,103.894,17,0,1,17,19
1.356,103.895,17,2,20,18,1
1.356,103.898,7,0,9,12,5
1.356,103.900,18,20,12,16,19
1.356,103.901,14,0,2,15,15
1.356,103.907,6,0,16,15,6
1.356,103.908,12,14,18,7,16
1.356,103.909,9,5,1,10,2
1.356,103.910,16,0,15,17,20
1.356,103.911,16,14,19,13,1
1.356,103.912,17,12,11,16,0
1.356,103.914,20,19,20,7,17
1.356,103.918,14,0,10,16,3
1.356,103.919,7,10,16,18,17
1.356,103.921,10,0,9,1,5
1.356,103.922,19,0,10,1,19
1.356,103.924,16,0,11,19,19
1.356,103.927,17,0,0,1,5
1.356,103.935,20,0,19,18,20
1.356,103.937,0,0,18,20,0
1.356,103.938,13,0,1,20,7
1.356,103.939,15,0,14,0,17
1.356,103.940,17,0,4,18,0
1.356,103.942,20,0,9,16,19
1.356,103.943,0,0,17,0,9
1.356,103.945,18,0,13,20,1
1.356,103.946,18,0,20,18,10
1.356,103.947,9,15,17,17,20
1.356,103.954,20,15,10,0,16
1.356,103.955,0,0,0,9,15
1.356,103.957,19,0,5,0,17
1.356,103.958,11,19,15,18,18
1.356,103.959,18,0,18,17,0
1.356,103.978,18,0,14,19,20
1.356,103.981,17,0,4,20,20
1.356,103.985,14,1,2,20,3
1.356,103.986,11,10,1,18,13
1.357,103.749,0,0,16,0,0
1.357,103.751,1,0,7,20,13
1.357,103.753,20,0,19,13,9
1.357,103.760,19,0,19,0,6
1.357,103.763,17,0,0,19,0
1.357,103.768,12,0,18,14,1
1.357,103.770,2,18,5,3,1
1.357,103.772,14,16,2,17,20
1.357,103.773,16,0,18,16,11
1.357,103.777,2,0,18,14,19
1.357,103.778,2,0,20,8,2
1.357,103.779,9,0,8,15,11
1.357,103.782,15,7,16,1,16
1.357,103.783,19,18,20,6,17
1.357,103.788,19,0,19,14,18
1.357,103.790,19,0,17,15,16
1.357,103.793,17,9,5,15,13
1.357,103.796,19,8,17,16,2
1.357,103.798,3,20,7,3,11
1.357,103.799,8,4,11,7,14
1.357,103.811,10,3,7,7,11
1.357,103.812,8,7,11,12,15
1.357,103.816,9,5,16,3,12
1.357,103.818,5,14,11,6,16
1.357,103.822,17,2,12,7,12
1.357,103.823,7,16,13,4,11
1.357,103.824,7,7,15,1,7
1.357,103.826,6,11,11,8,5
1.357,103.827,13,16,14,6,8
1.357,103.832,9,2,10,2,13
1.357,103.835,15,10,12,5,15
1.357,103.837,6,15,13,6,11
1.357,103.847,6,4,11,6,8
1.357,103.848,7,4,5,7,5
1.357,103.849,7,11,8,6,11
1.357,103.851,13,4,7,4,10
1.357,103.852,5,5,7,6,4
1.357,103.855,15,13,11,12,12
1.357,103.861,8,16,4,1,13
1.357,103.865,12,10,12,9,5
1.357,103.866,10,10,10,5,13
1.357,103.869,12,15,17,11,9
1.357,103.871,14,20,16,10,15
1.357,103.872,7,17,8,5,7
1.357,103.875,14,14,2,10,10
1.357,103.876,15,13,12,10,15
1.357,103.877,2,16,7,2,10
1.357,103.878,9,10,9,5,2
1.357,103.881,11,18,13,15,8
1.357,103.884,17,16,13,11,12
1.357,103.887,15,14,10,11,15
1.357,103.889,15,0,10,17,6
1.357,103.890,17,15,14,11,7
1.357,103.891,14,20,17,14,8
1.357,103.892,18,11,15,14,1
1.357,103.895,19,0,5,13,16
1.357,103.896,20,20,17,13,5
1.357,103.898,19,0,14,1,14
1.357,103.899,18,11,17,17,6
1.357,103.900,14,19,12,16,16
1.357,103.901,10,15,14,14,16
1.357,103.902,16,17,10,14,2
1.357,103.904,18,0,9,19,18
1.357,103.905,18,1,17,15,15
1.357,103.907,20,0,16,15,14
1.357,103.909,1,18,3,1,18
1.357,103.910,17,19,4,17,18
1.357,103.912,13,1,20,0,20
1.357,103.916,1,1,3,1,15
1.357,103.919,12,0,12,20,11
1.357,103.920,0,0,12,0,5
1.357,103.921,6,3,2,0,16
1.357,103.922,17,0,1,14,6
1.357,103.924,0,0,0,17,0
1.357,103.925,20,0,16,19,1
1.357,103.926,8,0,15,17,1
1.357,103.928,20,0,18,12,20
1.357,103.929,16,0,13,20,0
1.357,103.932,6,0,10,14,9
1.357,103.933,17,0,2,14,18
1.357,103.936,4,14,2,12,20
1.357,103.941,16,0,7,20,14
1.357,103.944,11,2,1,0,5
1.357,103.948,16,0,14,17,19
1.357,103.950,13,0,12,19,14
1.357,103.951,17,0,9,14,20
1.357,103.956,0,0,17,19,0
1.357,103.959,2,0,20,0,12
1.357,103.961,0,0,0,19,0
1.357,103.963,19,0,20,17,0
1.357,103.968,0,0,17,0,13
1.357,103.981,7,0,9,0,17
1.357,103.983,11,16,1,20,1
1.357,103.984,5,0,5,19,6
1.357,103.988,1,0,1,13,7
1.358,103.747,19,0,0,14,4
1.358,103.750,20,0,18,17,15
1.358,103.751,20,0,0,18,11
1.358,103.755,20,0,15,17,0
1.358,103.762,0,0,17,0,0
1.358,103.767,8,0,2,14,16
1.358,103.768,18,19,18,17,0
1.358,103.769,17,0,18,15,0
1.358,103.770,0,0,0,11,17
1.358,103.773,1,0,14,16,12
1.358,103.774,6,0,20,18,0
1.358,103.778,9,0,19,9,15
1.358,103.779,16,0,11,15,8
1.358,103.781,10,20,14,18,13
1.358,103.783,1,18,1,10,19
1.358,103.786,17,19,19,11,18
1.358,103.792,14,20,18,5,6
1.358,103.794,16,8,19,7,17
1.358,103.795,16,18,15,10,17
1.358,103.796,15,14,16,11,3
1.358,103.801,10,0,6,4,11
1.358,103.802,7,0,11,3,9
1.358,103.806,7,12,15,6,3
1.358,103.807,13,19,6,6,6
1.358,103.811,11,12,13,4,16
1.358,103.812,8,12,15,8,9
1.358,103.815,14,18,12,1,5
