latitude,longitude,beauty_medical_hs,sporting_goods_fb,restaurants_hs,apparel_fb
5.397,100.315,5,3,7,9
5.397,100.316,1,8,7,8
5.397,100.32,13,14,3,20
5.397,100.321,11,19,6,5
5.397,100.322,15,13,14,14
5.397,100.324,18,0,14,6
5.397,100.325,0,15,7,0
5.397,100.326,2,0,16,13
5.397,100.328,17,18,17,15
5.397,100.329,16,18,15,14
5.397,100.368,1,13,8,19
5.397,100.371,1,11,6,18
5.397,100.376,6,15,7,10
5.397,100.379,4,19,8,1
5.397,100.381,18,16,4,12
5.397,100.385,17,20,11,11
5.397,100.389,12,0,10,2
5.397,100.39,2,2,1,1
5.397,100.393,18,3,1,11
5.397,100.395,0,13,9,0
5.397,100.397,20,20,10,19
5.397,100.398,19,14,20,20
5.397,100.399,17,16,17,16
5.397,100.403,0,18,19,9
5.397,100.406,0,16,19,0
5.397,100.558,0,0,20,0
5.397,100.559,0,18,20,17
5.398,100.287,17,0,18,10
5.398,100.291,0,9,7,17
5.398,100.293,4,20,3,16
5.398,100.296,10,13,9,10
5.398,100.297,15,16,16,15
5.398,100.298,1,18,8,5
5.398,100.3,15,10,6,19
5.398,100.302,7,8,5,3
5.398,100.303,10,20,10,13
5.398,100.309,11,14,8,1
5.398,100.313,3,6,3,12
5.398,100.316,9,4,6,11
5.398,100.317,10,9,8,7
5.398,100.318,14,17,9,6
5.398,100.324,16,11,1,10
5.398,100.325,20,19,4,9
5.398,100.329,2,0,12,0
5.398,100.335,4,20,9,12
5.398,100.34,4,0,13,14
5.398,100.349,13,18,8,12
5.398,100.369,19,12,10,9
5.398,100.373,15,8,1,13
5.398,100.374,3,15,11,1
5.398,100.376,19,2,13,16
5.398,100.377,0,1,6,9
5.398,100.381,5,15,8,17
5.398,100.383,0,18,11,13
5.398,100.384,17,13,18,14
5.398,100.385,12,10,14,0
5.398,100.386,12,7,3,0
5.398,100.387,2,4,2,14
5.398,100.388,20,10,5,19
5.398,100.389,6,6,10,15
5.398,100.392,17,7,2,1
5.398,100.393,19,1,12,19
5.398,100.395,18,20,15,0
5.398,100.397,18,18,19,0
5.398,100.398,15,9,17,13
5.398,100.399,18,14,12,15
5.398,100.4,9,13,17,14
5.398,100.554,17,18,19,0
5.398,100.559,20,20,20,20
5.398,100.566,11,0,18,17
5.398,100.583,0,0,20,20
5.398,100.584,18,19,20,15
5.399,100.287,2,4,7,1
5.399,100.289,3,15,15,11
5.399,100.29,12,19,3,6
5.399,100.291,0,5,7,3
5.399,100.295,6,15,13,0
5.399,100.296,19,15,7,10
5.399,100.298,13,13,6,11
5.399,100.304,4,14,1,9
5.399,100.306,6,11,3,19
5.399,100.307,9,11,5,11
5.399,100.312,5,9,3,6
5.399,100.316,6,14,14,12
5.399,100.317,9,8,2,6
5.399,100.321,5,14,6,14
5.399,100.322,15,12,16,12
5.399,100.323,16,20,14,16
5.399,100.324,16,10,15,11
5.399,100.325,10,16,13,16
5.399,100.328,18,15,12,4
5.399,100.348,12,6,4,18
5.399,100.362,11,2,8,1
5.399,100.37,13,20,2,1
5.399,100.371,6,14,2,3
5.399,100.376,19,16,12,18
5.399,100.378,12,4,8,18
5.399,100.379,0,0,14,0
5.399,100.38,2,18,9,9
5.399,100.381,3,11,12,14
5.399,100.382,0,18,12,13
5.399,100.384,3,10,12,16
5.399,100.388,0,13,12,14
5.399,100.392,14,7,15,17
5.399,100.394,18,15,2,12
5.399,100.396,10,0,8,0
5.399,100.397,0,4,14,0
5.399,100.398,9,12,16,15
5.399,100.399,12,20,20,19
5.399,100.404,13,19,18,0
5.399,100.545,0,0,17,0
5.4,100.288,13,19,11,11
5.4,100.289,6,13,12,6
5.4,100.291,14,10,11,18
5.4,100.292,16,19,9,17
5.4,100.295,13,0,8,10
5.4,100.298,1,16,11,7
5.4,100.299,11,11,8,6
5.4,100.3,15,16,11,15
5.4,100.302,12,10,10,16
5.4,100.303,8,16,17,3
5.4,100.304,13,11,5,12
5.4,100.308,3,7,2,4
5.4,100.31,11,18,5,8
5.4,100.312,9,10,10,20
5.4,100.315,5,17,3,3
5.4,100.316,15,13,7,12
5.4,100.317,8,7,7,9
5.4,100.321,13,19,4,16
5.4,100.322,4,12,13,19
5.4,100.324,14,17,8,20
5.4,100.325,4,10,2,4
5.4,100.328,17,14,11,7
5.4,100.329,7,11,6,8
5.4,100.33,0,0,13,0
5.4,100.372,2,12,17,17
5.4,100.376,19,11,1,7
5.4,100.378,4,17,10,16
5.4,100.379,5,13,3,7
5.4,100.38,19,17,9,1
5.4,100.384,13,0,9,15
5.4,100.385,0,15,9,15
5.4,100.386,13,2,5,17
5.4,100.387,2,9,10,12
5.4,100.389,9,9,13,16
5.4,100.396,10,12,9,13
5.4,100.397,11,20,16,20
5.4,100.403,17,19,14,13
5.401,100.289,10,3,11,2
5.401,100.291,13,15,13,0
5.401,100.295,13,8,8,1
5.401,100.3,6,12,7,16
5.401,100.301,3,5,8,13
5.401,100.309,8,11,6,12
5.401,100.31,13,5,2,20
5.401,100.312,10,7,9,4
5.401,100.315,10,12,5,5
5.401,100.316,10,4,1,8
5.401,100.319,5,16,12,16
5.401,100.32,4,16,2,6
5.401,100.321,12,16,6,15
5.401,100.324,15,13,7,8
5.401,100.326,10,20,9,13
5.401,100.329,16,18,14,10
5.401,100.33,20,18,12,17
5.401,100.359,0,20,18,0
5.401,100.37,17,15,8,17
5.401,100.371,19,19,8,18
5.401,100.372,5,12,1,2
5.401,100.376,9,1,10,15
5.401,100.377,4,16,1,16
5.401,100.378,5,11,2,9
5.401,100.379,7,17,3,11
5.401,100.383,3,11,2,0
5.401,100.384,19,5,8,12
5.401,100.385,1,20,7,1
5.401,100.387,14,16,8,0
5.401,100.39,16,5,5,14
5.401,100.391,5,18,11,17
5.401,100.392,15,16,9,11
5.401,100.394,12,3,3,7
5.401,100.465,0,0,11,8
5.401,100.583,0,0,20,0
5.402,100.278,0,0,18,12
5.402,100.288,3,0,17,0
5.402,100.289,16,20,8,4
5.402,100.29,18,8,1,0
5.402,100.291,3,14,11,14
5.402,100.292,12,20,11,12
5.402,100.293,3,7,4,3
5.402,100.295,11,18,6,16
5.402,100.296,13,1,3,1
5.402,100.297,5,1,3,10
5.402,100.298,7,20,13,0
5.402,100.299,5,17,4,1
5.402,100.3,3,14,3,4
5.402,100.301,5,13,6,1
5.402,100.302,5,1,2,1
5.402,100.304,10,11,11,10
5.402,100.305,11,13,13,10
5.402,100.306,11,13,11,10
5.402,100.307,14,9,11,12
5.402,100.308,9,16,4,14
5.402,100.31,4,8,6,5
5.402,100.314,9,6,4,4
5.402,100.316,7,9,6,13
5.402,100.319,6,13,5,5
5.402,100.32,12,15,6,8
5.402,100.321,1,11,3,6
5.402,100.322,15,13,5,15
5.402,100.324,0,18,15,19
5.402,100.325,20,10,12,16
5.402,100.327,11,19,19,9
5.402,100.328,4,16,16,16
5.402,100.329,12,19,10,0
5.402,100.33,7,13,8,7
5.402,100.363,0,18,10,17
5.402,100.37,17,15,17,17
5.402,100.373,4,7,8,2
5.402,100.375,6,4,5,2
5.402,100.379,8,17,2,11
5.402,100.382,2,17,12,9
5.402,100.384,0,1,10,19
5.402,100.388,4,14,1,0
5.402,100.391,0,0,19,15
5.402,100.393,4,10,3,8
5.402,100.399,0,16,16,13
5.402,100.41,0,16,13,18
5.402,100.547,16,9,14,0
5.402,116.209,0,0,18,0
5.403,100.289,2,19,13,6
5.403,100.29,11,19,9,15
5.403,100.291,13,14,7,15
5.403,100.295,5,20,2,5
5.403,100.297,18,16,13,7
5.403,100.298,8,7,4,11
5.403,100.3,1,8,11,14
5.403,100.303,17,14,10,15
5.403,100.304,1,9,2,10
5.403,100.306,19,14,15,16
5.403,100.307,11,4,5,11
5.403,100.31,3,10,6,8
5.403,100.314,2,10,3,7
5.403,100.315,2,11,3,8
5.403,100.316,6,7,6,2
5.403,100.318,13,12,6,14
5.403,100.319,7,15,6,6
5.403,100.32,5,11,8,9
5.403,100.321,10,9,7,9
5.403,100.323,6,19,17,7
5.403,100.364,8,6,2,1
5.403,100.371,16,0,18,0
5.403,100.373,3,14,1,8
5.403,100.378,0,0,5,17
5.403,100.379,9,19,4,1
5.403,100.382,0,17,16,15
5.403,100.383,8,12,10,13
5.403,100.384,6,1,1,16
5.403,100.385,1,19,2,6
5.403,100.386,13,6,11,5
5.403,100.387,10,17,13,15
5.403,100.391,16,10,13,4
5.403,100.394,18,0,13,14
5.403,100.397,16,10,11,17
5.403,100.399,13,0,7,0
5.403,116.212,0,0,14,19
5.404,100.286,3,20,11,16
5.404,100.287,4,13,17,6
5.404,100.289,4,9,4,8
5.404,100.294,12,20,8,19
5.404,100.297,14,6,8,13
5.404,100.298,1,5,4,16
5.404,100.299,11,6,11,20
5.404,100.3,3,1,3,7
5.404,100.301,6,16,7,1
5.404,100.302,15,8,4,19
5.404,100.305,8,5,1,12
5.404,100.307,6,11,4,2
5.404,100.309,4,6,3,6
5.404,100.311,1,6,4,5
5.404,100.312,5,17,5,13
5.404,100.313,7,9,10,7
5.404,100.316,15,10,6,11
5.404,100.317,11,19,8,13
5.404,100.318,3,6,1,14
5.404,100.319,12,10,5,11
5.404,100.32,4,14,5,12
5.404,100.321,12,9,5,10
5.404,100.325,18,20,15,13
5.404,100.327,19,17,11,19
5.404,100.33,15,0,18,17
5.404,100.331,13,19,17,19
5.404,100.35,19,3,1,17
5.404,100.361,10,5,2,13
5.404,100.374,14,14,5,9
5.404,100.377,9,17,13,20
5.404,100.378,16,9,10,0
5.404,100.382,15,15,4,19
5.404,100.384,8,6,10,4
5.404,100.385,4,20,1,15
5.404,100.387,11,8,5,14
5.404,100.388,5,15,5,9
5.404,100.389,2,1,5,1
5.404,100.394,0,5,9,17
5.404,100.398,19,12,15,0
5.405,100.285,7,2,12,16
5.405,100.286,7,20,6,8
5.405,100.287,10,20,18,0
5.405,100.288,18,17,20,0
5.405,100.289,17,18,18,20
5.405,100.29,14,12,9,10
5.405,100.291,16,16,11,20
5.405,100.293,4,14,8,19
5.405,100.301,13,14,12,17
5.405,100.304,7,8,4,3
5.405,100.308,14,5,3,7
5.405,100.309,2,7,1,2
5.405,100.31,17,12,6,6
5.405,100.312,2,5,2,1
5.405,100.314,5,14,6,20
5.405,100.315,1,5,5,9
5.405,100.317,18,16,14,9
5.405,100.322,17,17,10,18
5.405,100.323,6,4,4,5
5.405,100.325,7,12,11,12
5.405,100.326,11,10,10,14
5.405,100.332,14,11,13,16
5.405,100.341,0,4,16,8
5.405,100.352,0,13,4,14
5.405,100.372,11,3,11,17
5.405,100.373,12,0,17,11
5.405,100.375,1,0,4,10
5.405,100.377,15,20,3,2
5.405,100.379,9,20,6,2
5.405,100.38,11,6,4,10
5.405,100.381,14,0,11,16
5.405,100.389,12,11,15,11
5.405,100.394,2,11,1,2
5.405,100.396,13,19,14,14
5.405,100.463,0,0,20,0
5.406,100.292,13,16,16,7
5.406,100.293,20,15,8,20
5.406,100.295,11,12,5,14
5.406,100.299,5,8,9,4
5.406,100.305,17,12,5,14
5.406,100.307,12,7,4,2
5.406,100.308,6,8,6,2
5.406,100.31,6,4,2,2
5.406,100.312,11,10,4,13
5.406,100.316,5,14,6,3
5.406,100.317,12,12,11,15
5.406,100.321,8,19,6,11
5.406,100.322,10,18,9,17
5.406,100.324,6,13,6,20
5.406,100.328,16,14,10,14
5.406,100.332,6,15,6,19
5.406,100.333,2,0,16,8
5.406,100.358,11,13,7,1
5.406,100.364,3,15,9,9
5.406,100.374,5,2,6,1
5.406,100.378,10,9,12,8
5.406,100.38,17,19,5,2
5.406,100.381,9,20,5,10
5.406,100.388,7,14,5,11
5.406,100.391,7,9,6,6
5.406,100.393,18,18,19,0
5.406,100.401,0,11,1,0
5.407,100.294,5,0,13,8
5.407,100.297,6,7,3,9
5.407,100.299,18,10,2,3
5.407,100.301,11,16,5,9
5.407,100.302,8,9,5,8
5.407,100.303,15,12,1,11
5.407,100.306,7,5,5,4
5.407,100.307,2,19,8,10
5.407,100.308,8,11,11,0
5.407,100.31,1,10,1,11
5.407,100.311,5,1,1,7
5.407,100.312,5,11,2,9
5.407,100.314,8,11,1,1
5.407,100.317,4,10,4,2
5.407,100.318,4,16,7,14
5.407,100.32,12,14,8,9
5.407,100.321,20,8,7,10
5.407,100.323,17,9,10,16
5.407,100.324,11,10,9,15
5.407,100.325,6,15,13,14
5.407,100.327,0,17,15,1
5.407,100.329,3,19,15,17
5.407,100.33,19,20,12,16
5.407,100.333,18,19,19,14
5.407,100.362,1,12,2,4
5.407,100.368,5,6,10,1
5.407,100.373,17,18,18,12
5.407,100.376,7,17,10,5
5.407,100.378,4,9,2,8
5.407,100.379,7,20,14,13
5.407,100.38,9,10,13,0
5.407,100.381,7,10,10,9
5.407,100.383,3,8,8,5
5.407,100.384,16,19,7,0
5.407,100.385,0,17,10,13
5.407,100.388,19,0,19,17
5.407,100.389,13,13,19,14
5.407,100.39,1,0,8,17
5.407,100.391,5,4,6,9
5.407,100.393,0,15,16,0
5.407,100.396,13,6,7,5
5.407,100.457,0,10,20,17
5.408,100.296,18,7,4,17
5.408,100.297,4,4,7,15
5.408,100.298,8,10,14,10
5.408,100.3,6,8,1,7
5.408,100.302,11,11,9,18
5.408,100.303,9,19,4,9
5.408,100.307,2,11,3,2
5.408,100.308,5,9,1,4
5.408,100.311,5,11,8,16
5.408,100.312,7,14,4,6
5.408,100.315,2,8,5,5
5.408,100.316,1,10,1,13
5.408,100.317,14,9,4,7
5.408,100.321,1,12,2,15
5.408,100.322,14,17,13,16
5.408,100.323,19,19,14,14
5.408,100.326,15,20,8,15
5.408,100.328,7,17,12,17
5.408,100.329,16,17,12,0
5.408,100.332,19,14,10,11
5.408,100.37,1,12,3,1
5.408,100.371,10,9,16,16
5.408,100.375,20,0,16,10
5.408,100.377,3,17,7,1
5.408,100.382,0,18,8,9
5.408,100.383,0,12,8,17
5.408,100.385,16,12,13,4
5.408,100.39,13,11,9,12
5.408,100.392,13,12,4,2
5.408,100.395,16,18,10,12
5.408,100.557,10,12,16,12
5.409,100.293,2,10,11,6
5.409,100.296,1,13,8,13
5.409,100.298,7,18,6,19
5.409,100.302,15,11,8,5
5.409,100.304,9,15,14,12
5.409,100.305,8,15,5,11
5.409,100.306,15,8,7,16
5.409,100.307,5,11,1,1
5.409,100.309,16,1,7,1
5.409,100.31,6,11,7,17
5.409,100.313,6,7,4,9
5.409,100.317,3,11,2,3
5.409,100.318,2,8,4,7
5.409,100.32,5,14,5,9
5.409,100.321,8,8,3,15
5.409,100.326,20,13,3,16
5.409,100.333,0,9,1,17
5.409,100.374,0,0,17,15
5.409,100.377,20,15,15,0
5.409,100.378,19,7,15,5
5.409,100.38,13,18,7,3
5.409,100.381,15,0,15,0
5.409,100.383,10,2,8,8
5.409,100.385,13,14,6,7
5.409,100.386,1,6,2,11
5.409,100.389,5,11,11,6
5.409,100.39,12,4,6,0
5.409,100.391,17,15,13,17
5.409,100.45,0,0,20,0
5.41,100.294,4,2,11,1
5.41,100.302,1,6,3,1
5.41,100.303,2,2,3,8
5.41,100.304,2,5,9,3
5.41,100.305,15,11,2,13
5.41,100.31,8,10,11,6
5.41,100.312,11,6,4,4
5.41,100.318,1,9,10,6
5.41,100.32,6,6,1,2
5.41,100.321,14,13,4,14
5.41,100.322,12,20,6,13
5.41,100.323,12,13,8,13
5.41,100.325,15,20,19,19
5.41,100.327,0,20,7,16
5.41,100.328,2,14,7,16
5.41,100.329,11,18,4,13
5.41,100.336,16,10,8,6
5.41,100.374,3,8,2,1
5.41,100.376,4,8,1,4
5.41,100.377,14,5,4,10
5.41,100.378,19,7,6,1
5.41,100.379,9,13,10,9
5.41,100.38,17,18,5,6
5.41,100.381,15,0,14,12
5.41,100.382,0,14,3,0
5.41,100.384,14,13,4,11
5.41,100.385,14,6,5,18
5.41,100.386,2,11,8,1
5.41,100.389,15,1,7,6
5.41,100.391,0,15,9,17
5.411,100.297,7,11,3,1
5.411,100.301,3,11,9,6
5.411,100.303,8,8,7,1
5.411,100.304,7,17,2,4
5.411,100.305,10,13,3,1
5.411,100.306,12,18,5,7
5.411,100.307,3,10,1,2
5.411,100.312,4,6,3,5
5.411,100.315,10,13,4,2
5.411,100.317,4,9,6,8
5.411,100.319,16,12,4,6
5.411,100.32,3,10,3,4
5.411,100.322,3,4,3,4
5.411,100.325,5,4,3,3
5.411,100.326,15,10,2,20
5.411,100.329,19,0,12,18
5.411,100.33,14,11,9,16
5.411,100.332,13,17,13,9
5.411,100.335,8,17,3,12
5.411,100.34,17,10,13,13
5.411,100.372,14,0,20,0
5.411,100.373,0,19,13,18
5.411,100.376,18,13,17,4
5.411,100.378,6,5,6,6
5.411,100.379,20,19,9,19
5.411,100.38,15,20,11,2
5.411,100.381,10,7,4,0
5.411,100.383,7,4,9,3
5.411,100.384,1,16,9,16
5.411,100.385,11,19,10,7
5.411,100.386,1,10,3,1
5.411,100.388,1,6,7,17
5.411,100.395,17,0,20,17
5.411,116.217,17,0,19,11
5.412,100.298,4,13,7,4
5.412,100.3,4,13,5,0
5.412,100.302,5,11,1,14
5.412,100.303,4,7,4,1
5.412,100.305,1,2,1,1
5.412,100.306,9,11,2,10
5.412,100.307,4,14,3,7
5.412,100.313,9,10,5,10
5.412,100.315,7,14,3,7
5.412,100.316,10,12,12,13
5.412,100.317,3,5,3,8
5.412,100.32,6,9,2,4
5.412,100.321,6,13,7,5
5.412,100.322,16,12,1,6
5.412,100.327,18,12,5,11
5.412,100.33,13,19,16,11
5.412,100.332,19,14,14,20
5.412,100.333,11,18,10,18
5.412,100.335,0,19,20,0
5.412,100.336,17,0,18,14
5.412,100.338,17,9,17,18
5.412,100.339,5,13,13,7
5.412,100.375,6,9,8,11
5.412,100.376,9,16,13,6
5.412,100.377,14,10,17,4
5.412,100.378,0,19,7,14
5.412,100.379,0,5,2,9
5.412,100.381,9,10,1,1
5.412,100.382,13,12,3,15
5.412,100.384,4,6,4,5
5.412,100.387,5,3,2,4
5.412,100.39,6,6,12,1
5.412,100.544,15,14,15,14
5.413,100.296,17,18,12,12
5.413,100.302,4,12,4,1
5.413,100.303,3,11,2,10
5.413,100.306,1,3,1,3
5.413,100.307,4,12,1,11
5.413,100.308,4,15,2,1
5.413,100.31,7,1,5,6
5.413,100.311,2,5,2,2
5.413,100.312,5,4,2,3
5.413,100.313,12,1,1,8
5.413,100.315,10,13,4,13
5.413,100.317,5,10,5,9
5.413,100.318,5,18,5,4
5.413,100.319,2,12,3,12
5.413,100.323,11,14,6,7
5.413,100.325,7,18,10,9
5.413,100.326,11,18,16,16
5.413,100.327,13,18,15,13
5.413,100.333,11,17,13,8
5.413,100.334,9,20,17,15
5.413,100.335,16,19,5,3
5.413,100.336,8,7,8,9
5.413,100.338,18,15,19,15
5.413,100.34,11,19,18,0
5.413,100.378,5,6,5,1
5.413,100.379,11,16,11,19
5.413,100.385,14,16,13,0
5.413,100.386,1,3,1,1
5.413,100.389,12,16,9,6
5.413,100.392,16,0,15,18
5.414,100.299,8,2,3,2
5.414,100.301,18,0,3,12
5.414,100.303,2,5,10,10
5.414,100.304,8,19,5,2
5.414,100.305,15,2,1,5
5.414,100.311,6,13,7,3
5.414,100.312,3,10,2,7
5.414,100.314,2,2,2,2
5.414,100.316,7,11,1,3
5.414,100.318,9,8,2,9
5.414,100.319,1,1,2,1
5.414,100.32,4,10,4,6
5.414,100.322,9,13,1,11
5.414,100.323,1,12,5,14
5.414,100.327,17,17,11,14
5.414,100.333,8,14,11,3
5.414,100.334,0,13,8,14
5.414,100.338,19,17,15,14
5.414,100.376,3,10,14,2
5.414,100.377,9,16,17,19
5.414,100.378,17,16,9,0
5.414,100.379,15,19,19,16
5.414,100.384,4,1,1,1
5.414,100.387,11,2,6,0
5.414,100.388,7,9,18,0
5.414,100.394,10,18,7,17
5.414,100.403,6,18,16,17
5.415,100.299,11,0,15,18
5.415,100.3,2,7,3,3
5.415,100.302,3,14,5,3
5.415,100.303,4,1,2,6
5.415,100.304,9,19,6,11
5.415,100.305,3,7,2,1
5.415,100.306,1,16,4,0
5.415,100.308,5,17,5,8
5.415,100.311,5,4,1,5
5.415,100.312,4,10,2,7
5.415,100.314,9,16,3,4
5.415,100.317,1,9,5,2
5.415,100.32,3,12,3,8
5.415,100.321,13,5,2,9
5.415,100.323,16,11,10,13
5.415,100.326,10,4,2,5
5.415,100.328,6,20,12,12
5.415,100.33,20,14,13,11
5.415,100.332,19,18,17,11
5.415,100.334,9,18,10,11
5.415,100.335,15,0,12,2
5.415,100.336,1,14,3,5
5.415,100.338,14,0,13,0
5.415,100.339,9,0,20,17
5.415,100.374,18,19,14,18
5.415,100.376,9,16,6,11
5.415,100.378,19,13,12,16
5.415,100.379,9,12,18,20
5.415,100.381,5,18,6,4
5.415,100.382,15,16,2,11
5.415,100.383,1,16,1,9
5.415,100.385,5,1,3,3
5.415,100.387,2,8,2,1
5.415,100.388,14,3,2,0
5.415,100.39,0,15,8,2
5.416,100.298,9,14,14,8
5.416,100.302,4,9,7,5
5.416,100.303,3,1,1,9
5.416,100.304,1,3,1,1
5.416,100.305,5,1,2,11
5.416,100.307,6,1,1,5
5.416,100.31,1,1,2,1
5.416,100.311,2,12,7,8
5.416,100.314,4,9,1,4
5.416,100.316,9,6,4,12
5.416,100.318,3,13,1,7
5.416,100.319,15,5,5,20
5.416,100.32,5,13,4,3
5.416,100.321,14,5,5,5
5.416,100.326,10,9,12,12
5.416,100.327,18,0,8,15
5.416,100.328,18,19,11,20
5.416,100.331,10,18,11,16
5.416,100.332,17,20,16,15
5.416,100.333,6,14,4,6
5.416,100.337,16,20,14,7
5.416,100.338,0,15,2,15
5.416,100.34,7,15,3,2
5.416,100.374,4,3,12,17
5.416,100.376,11,15,6,2
5.416,100.378,8,13,10,17
5.416,100.379,1,20,13,12
5.416,100.381,5,10,8,2
5.416,100.384,11,4,5,12
5.416,100.387,11,5,1,13
5.416,100.389,12,14,5,0
5.416,100.395,5,3,6,12
5.417,100.306,3,1,2,1
5.417,100.307,1,13,1,8
5.417,100.309,2,9,5,5
5.417,100.31,14,11,3,3
5.417,100.313,2,6,1,1
5.417,100.315,5,7,8,2
5.417,100.316,5,11,1,11
5.417,100.318,2,8,5,4
5.417,100.319,5,2,1,2
5.417,100.321,8,3,5,1
5.417,100.322,11,16,8,12
5.417,100.323,15,15,9,15
5.417,100.326,11,17,5,9
5.417,100.327,9,11,2,11
5.417,100.328,17,13,6,18
5.417,100.329,10,17,17,14
5.417,100.331,12,14,7,16
5.417,100.332,15,10,1,4
5.417,100.333,3,17,1,5
5.417,100.334,16,13,8,15
5.417,100.335,2,18,10,16
5.417,100.337,5,16,5,9
5.417,100.339,0,0,20,19
5.417,100.34,0,2,17,7
5.417,100.341,12,19,19,18
5.417,100.342,11,0,14,17
5.417,100.374,0,19,12,0
5.417,100.376,5,17,16,11
5.417,100.379,11,18,11,8
5.417,100.381,15,16,11,8
5.417,100.383,8,1,1,10
5.417,100.384,8,3,1,6
5.417,100.385,11,10,4,10
5.417,100.387,6,4,2,8
5.417,100.388,3,11,2,4
5.418,100.299,3,12,2,15
5.418,100.303,12,12,1,3
5.418,100.305,9,18,1,1
5.418,100.308,3,7,11,3
5.418,100.309,8,12,6,10
5.418,100.31,15,6,6,13
5.418,100.311,8,7,1,4
5.418,100.316,1,14,4,8
5.418,100.318,3,15,1,3
5.418,100.319,4,12,5,15
5.418,100.32,6,8,1,15
5.418,100.323,11,17,2,1
5.418,100.325,16,13,4,11
5.418,100.326,13,15,9,15
5.418,100.327,9,14,5,1
5.418,100.33,0,11,3,10
5.418,100.333,18,19,16,1
5.418,100.334,11,17,5,1
5.418,100.341,17,0,20,0
5.418,100.377,14,5,4,11
5.418,100.378,15,20,8,11
5.418,100.379,3,13,7,10
5.418,100.382,7,7,10,3
5.418,100.384,9,8,4,9
5.418,100.388,6,16,11,2
5.418,116.225,0,0,20,0
5.419,100.302,6,16,7,4
5.419,100.303,5,8,8,2
5.419,100.304,1,1,3,1
5.419,100.306,0,17,9,7
5.419,100.308,7,8,3,5
5.419,100.31,5,16,13,6
5.419,100.311,15,14,3,12
5.419,100.315,7,11,1,16
5.419,100.316,4,4,1,8
5.419,100.318,10,8,6,12
5.419,100.32,5,6,8,12
5.419,100.323,2,15,6,11
5.419,100.326,8,2,4,9
5.419,100.327,10,14,5,13
5.419,100.33,2,6,3,10
5.419,100.331,19,13,9,5
5.419,100.333,4,18,1,3
5.419,100.335,8,17,9,7
5.419,100.374,0,17,17,20
5.419,100.376,0,17,13,15
5.419,100.379,16,12,3,1
5.419,100.38,20,18,9,17
5.419,100.384,13,20,16,9
5.419,100.385,8,6,4,4
5.419,100.387,12,16,12,10
5.419,100.541,8,15,15,0
5.419,116.224,20,0,19,0
5.42,100.305,5,8,9,5
5.42,100.306,1,12,2,3
5.42,100.308,12,10,2,1
5.42,100.31,7,9,3,12
5.42,100.311,7,7,3,15
5.42,100.315,5,2,2,1
5.42,100.318,13,17,7,2
5.42,100.319,1,3,3,2
5.42,100.32,9,17,5,13
5.42,100.323,8,18,4,11
5.42,100.327,10,6,1,13
5.42,100.329,18,9,3,4
5.42,100.33,6,7,1,4
5.42,100.333,1,16,1,1
5.42,100.334,7,20,5,15
5.42,100.376,10,16,13,18
5.42,100.378,1,13,9,15
5.42,100.379,16,20,16,0
5.42,100.38,0,0,16,9
5.42,100.382,14,8,6,9
5.42,100.385,8,14,2,7
5.42,100.387,12,10,3,7
5.42,100.389,1,7,11,3
5.42,100.394,19,0,20,0
5.42,100.399,10,6,7,18
5.421,100.304,5,10,6,1
5.421,100.305,10,10,4,13
5.421,100.306,1,1,1,1
5.421,100.309,7,10,2,1
5.421,100.31,3,10,2,17
5.421,100.313,19,5,3,15
5.421,100.314,5,14,1,1
5.421,100.315,1,2,1,2
5.421,100.316,2,1,1,18
5.421,100.32,2,5,1,7
5.421,100.321,3,8,1,2
5.421,100.323,19,18,4,15
5.421,100.326,12,18,10,13
5.421,100.328,7,14,1,8
5.421,100.331,2,0,1,11
5.421,100.332,11,20,3,19
5.421,100.34,1,0,11,0
5.421,100.37,2,9,3,4
5.421,100.378,15,16,8,9
5.421,100.38,17,18,3,4
5.421,100.384,18,2,1,9
5.421,116.227,0,0,18,0
5.422,100.306,0,0,7,14
5.422,100.307,1,7,1,7
5.422,100.309,4,10,1,1
5.422,100.31,7,8,1,7
5.422,100.312,5,6,1,4
5.422,100.314,10,3,1,5
5.422,100.315,3,7,1,1
5.422,100.316,1,9,2,2
5.422,100.319,1,6,1,6
5.422,100.32,1,3,3,2
5.422,100.322,4,7,3,17
5.422,100.325,8,14,4,5
5.422,100.326,11,5,1,16
5.422,100.377,8,10,15,9
5.422,100.379,16,0,10,16
5.422,100.38,2,0,1,1
5.422,100.381,13,20,5,7
5.422,100.382,2,11,4,12
5.422,100.386,6,13,14,16
5.423,100.306,7,14,5,3
5.423,100.308,13,5,4,7
5.423,100.31,5,14,5,9
5.423,100.315,10,3,8,8
5.423,100.317,1,8,8,9
5.423,100.318,11,15,1,10
5.423,100.319,12,12,4,11
5.423,100.323,1,7,1,4
5.423,100.328,6,7,1,19
5.423,100.329,1,6,1,9
5.423,100.33,9,16,16,4
5.423,100.376,0,9,17,8
5.423,100.379,10,9,8,9
5.423,100.38,10,11,6,2
5.423,100.383,2,8,4,10
5.423,100.385,1,1,1,1
5.423,100.386,5,4,5,0
5.423,100.387,12,18,10,0
5.424,100.307,2,16,18,10
5.424,100.308,10,19,5,6
5.424,100.31,1,1,1,1
5.424,100.311,2,10,3,1
5.424,100.312,1,1,1,7
5.424,100.313,6,13,3,8
5.424,100.315,1,6,3,4
5.424,100.318,4,13,2,10
5.424,100.32,9,16,1,10
5.424,100.322,6,10,1,11
